|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Number of.Customers Enrolled.Residential|,|Number of.Customers Enrolled.Commercial|,|Number of.Customers Enrolled.Industrial|,|Number of.Customers Enrolled.Transportation|,|Number of.Customers Enrolled.Total|,|Types of Program.Time of Use Pricing.Residential|,|Types of Program.Time of Use Pricing.Commercial|,|Types of Program.Time of Use Pricing.Industrial|,|Types of Program.Time of Use Pricing.Transportation|,|Types of Program.Real Time Pricing.Residential|,|Types of Program.Real Time Pricing.Commercial|,|Types of Program.Real Time Pricing.Industrial|,|Types of Program.Real Time Pricing.Transportation|,|Types of Program.Variable Peak Pricing.Residential|,|Types of Program.Variable Peak Pricing.Commercial|,|Types of Program.Variable Peak Pricing.Industrial|,|Types of Program.Variable Peak Pricing.Transportation|,|Types of Program.Critical Peak Pricing.Residential|,|Types of Program.Critical Peak Pricing.Commercial|,|Types of Program.Critical Peak Pricing.Industrial|,|Types of Program.Critical Peak Pricing.Transportation|,|Types of Program.Critical Peak Rebate.Residential|,|Types of Program.Critical Peak Rebate.Commercial|,|Types of Program.Critical Peak Rebate.Industrial|,|Types of Program.Critical Peak Rebate.Transportation|
2015,55,City of Aberdeen - (MS),MS,0,15,1,0,16,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,84,A & N Electric Coop,VA,4,0,0,0,4,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,97,Adams Electric Coop,IL,35,5, , ,40,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,108,Adams-Columbia Electric Coop,WI,436,81, , ,517,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,162,Aiken Electric Coop Inc,SC,0,39, , ,39,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,195,Alabama Power Co,AL,687,3755,1122, ,5564,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
2015,213,Alaska Electric Light&Power Co,AK,50,3, , ,53,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,240,Albemarle Electric Member Corp,NC,5, , , ,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,241,Albertville Municipal Utilities Board,AL,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,276,Alcorn County Elec Power Assn,MS,0,1,4,0,5,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,307,Algoma Utility Comm,WI,2,4,3,0,9,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,407,Altamaha Electric Member Corp,GA, , ,199, ,199,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
2015,571,City of Amory,MS,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,590,City of Anaheim - (CA),CA, ,64,118, ,182,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,636,City of Anderson - (IN),IN, , ,1, ,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,691,City of Anoka,MN,0,2,0,0,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2015,733,Appalachian Power Co,VA,1337,604,23, ,1964,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,733,Appalachian Power Co,WV,264,260,10,0,534,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,803,Arizona Public Service Co,AZ,547360, , , ,547360,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,814,Entergy Arkansas Inc,AR,52,403,282, ,737,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,887,"Arrowhead Electric Coop, Inc",MN,0,2, , ,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,944,City of Athens - (AL),AL,0,3,1,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,947,Athens Utility Board,TN,0,0,5,0,5,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,994,City of Auburn - (IN),IN, , ,1, ,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1009,City of Austin - (MN),MN,0,9,0, ,9,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1015,Austin Energy,TX,13,19,39, ,71,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2015,1050,City of Azusa,CA, ,9,20, ,29,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1167,Baltimore Gas & Electric Co,MD,1038307, , , ,1038307,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
2015,1175,"Bandera Electric Coop, Inc",TX,1057, , , ,1057,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1181,Village of Bangor - (WI),WI,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1283,Bartholomew County Rural E M C,IN,273, , , ,273,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1366,City of Bay City - (MI),MI, ,22,16, ,38,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1529,"Beltrami Electric Coop, Inc",MN,0,28,0,0,28,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2015,1578,Benton County,TN,0,109,2,0,111,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1591,"Big Country Electric Coop, Inc",TX, , ,20, ,20,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1613,Berkeley Electric Coop Inc,SC,0,4, , ,4,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1675,Big Horn Rural Electric Co,WY,15,12, , ,27,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1769,"Black Hills Electric Coop, Inc",SD,5163,1038,0,0,6201,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1776,City of Black River Falls,WI,0,12,0,0,12,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1889,Blue Ridge Elec Member Corp - (NC),NC,56,18, , ,74,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,1997,City of Boscobel - (WI),WI,0,8,0,0,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2008,City of Boulder City - (NV),NV,0,2,0,0,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2056,City of Bowling Green - (KY),KY,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2192,Bremen Electric Light & Power Co,IN, , ,1, ,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2212,"Broad River Electric Coop, Inc",NC,247, , , ,247,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2247,City of Bristol - (TN),TN,1,1,3,0,5,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2248,Bristol Virginia Utilities,VA,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2273,Brodhead Water & Lighting Comm,WI,1,1,2,0,4,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2411,City of Brownsville,TN,0,0,4,0,4,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2439,City of Bryan - (OH),OH,0,4,6, ,10,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2442,City of Bryan - (TX),TX, ,25, , ,25,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2507,City of Burbank Water and Power,CA,69,135, , ,204,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2548,City of Burlington Electric - (VT),VT,38,9,12,0,59,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,6473,766,4, ,7243,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2015,2651,Butler Rural Electric Coop Inc - (OH),OH,0,1,2, ,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N
2015,2830,Calpine Power America LLC,ME, , ,1, ,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2830,Calpine Power America LLC,TX, , ,12, ,12,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2849,Central Electric Power Assn - (MS),MS,0,1,5,0,6,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2960,"Caney Fork Electric Coop, Inc",TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,2998,"Carbon Power & Light, Inc",WY,425,70,3, ,498,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3046,Duke Energy Progress - (NC),NC,26083,20843,1375, ,48301,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3046,Duke Energy Progress - (NC),SC,1928,5820,228, ,7976,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3075,Carroll County - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3081,Carroll Electric Member Corp - (GA),GA, , ,29, ,29,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
2015,3208,Cedarburg Light & Water Comm,WI,46,30,2,0,78,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3222,Central Alabama Electric Coop,AL, , ,3, ,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2015,3226,"Central Rural Electric Cooperative, Inc",OK, ,12, , ,12,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3245,"Central Florida Elec Coop, Inc",FL,2,2,265, ,269,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3248,Central Georgia El Member Corp,GA,0,0,4,0,4,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3249,Central Hudson Gas & Elec Corp,NY,1060,251,56, ,1367,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3266,Central Maine Power Co,ME,6356,902,149, ,7407,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3273,"Central New Mexico El Coop, Inc",NM,1970,10, , ,1980,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3293,Central Wisconsin Elec Coop,WI,80,34, , ,114,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3314,"Chariton Valley Elec Coop, Inc",IA,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3400,City of Chaska - (MN),MN,9, , , ,9,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
