CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE
943922,WILLIAMSON (ZONE), ,03/10/2021,1200,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156344,Z,85,PAH,0,0,ASOS, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",9
943923,FRANKLIN (ZONE), ,03/10/2021,1200,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156344,Z,81,PAH,0,0,AWOS, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",10
943924,JEFFERSON (ZONE), ,03/10/2021,1200,Strong Wind,36.00 kts., ,0,0,1000,0,IL,CST-6,MG,156344,Z,75,PAH,0,0,Mesonet, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",11
943919,ALEXANDER (ZONE), ,03/10/2021,1200,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156344,Z,92,PAH,0,0,AWOS, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",12
943920,UNION (ZONE), ,03/10/2021,1200,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156344,Z,88,PAH,0,0,AWOS, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",13
943921,JACKSON (ZONE), ,03/10/2021,1200,Strong Wind,43.00 kts., ,0,0,1000,0,IL,CST-6,MG,156344,Z,84,PAH,0,0,ASOS, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",14
943925,PERRY (ZONE), ,03/10/2021,1200,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156344,Z,80,PAH,0,0,Mesonet, , , , , , , , ,03/10/2021,1600, , , , ,nan,"Southerly winds gusted to between 40 and 50 mph across parts of southern Illinois, mainly along and west of Interstate 57. The highest measured gust was 49 mph at the Carbondale airport. The strong winds occurred in the warm sector of a 999 mb low pressure system centered near the Iowa/Nebraska border.",15
947351,LAKE (ZONE), ,03/10/2021,1800,High Wind,50.00 kts., ,0,0,0,0,IL,CST-6,EG,156213,Z,6,LOT,0,0,Department of Highways, , , , , , , , ,03/10/2021,1800, , , , ,nan,"High winds developed across parts of northern Illinois during the evening of March 10th and continued into the early morning of March 11th.  A wind gust of 60 mph was measured at the Waukegan Airport.  A utility pole and power lines were blown down one mile southeast of Grayslake and a 30 foot tall, one foot diameter tree was blown down one mile south of Bartlett.",16
947352,DU PAGE (ZONE), ,03/10/2021,2320,High Wind,50.00 kts., ,0,0,0,0,IL,CST-6,EG,156213,Z,13,LOT,0,0,Emergency Manager, , , , , , , , ,03/10/2021,2320, , , , ,nan,"High winds developed across parts of northern Illinois during the evening of March 10th and continued into the early morning of March 11th.  A wind gust of 60 mph was measured at the Waukegan Airport.  A utility pole and power lines were blown down one mile southeast of Grayslake and a 30 foot tall, one foot diameter tree was blown down one mile south of Bartlett.",17
947350,LAKE (ZONE), ,03/11/2021,55,High Wind,52.00 kts., ,0,0,0,0,IL,CST-6,MG,156213,Z,6,LOT,0,0,ASOS, , , , , , , , ,03/11/2021,55, , , , ,nan,"High winds developed across parts of northern Illinois during the evening of March 10th and continued into the early morning of March 11th.  A wind gust of 60 mph was measured at the Waukegan Airport.  A utility pole and power lines were blown down one mile southeast of Grayslake and a 30 foot tall, one foot diameter tree was blown down one mile south of Bartlett.",18
947811,FORD (ZONE), ,03/15/2021,1245,High Wind,60.00 kts., ,0,0,0,0,IL,CST-6,EG,156215,Z,39,LOT,0,0,Emergency Manager, , , , , , , , ,03/15/2021,1400, , , , ,nan,"High winds developed across parts of central Illinois during the afternoon of March 15th.  At least 90 utility poles were snapped or pushed over in a narrow zone from just north of Chatsworth to Sibley to Gibson City to the Champaign County line, including along a continous four mile stretch.  A roughly 75 foot communications attenna was also bent over, hitting a nearby water tower.  Some ice accumulation from freezing rain earlier in the day likely contributed to the damage caused by the high winds.  Trees were also blown down in Gibson City and in Roberts.",29
947812,LIVINGSTON (ZONE), ,03/15/2021,1330,High Wind,60.00 kts., ,0,0,0,0,IL,CST-6,EG,156215,Z,32,LOT,0,0,Emergency Manager, , , , , , , , ,03/15/2021,1400, , , , ,nan,"High winds developed across parts of central Illinois during the afternoon of March 15th.  At least 90 utility poles were snapped or pushed over in a narrow zone from just north of Chatsworth to Sibley to Gibson City to the Champaign County line, including along a continous four mile stretch.  A roughly 75 foot communications attenna was also bent over, hitting a nearby water tower.  Some ice accumulation from freezing rain earlier in the day likely contributed to the damage caused by the high winds.  Trees were also blown down in Gibson City and in Roberts.",30
948777,PIKE CO.,ROCKPORT,03/23/2021,1819,Tornado,,EFU,0,0,0,0,IL,CST-6, ,156966,C,149,LSX,0,0,Storm Chaser, ,1.48,10,2,WNW,2,NNW,ROCKPORT,03/23/2021,1822,39.54,-91.05,39.56,-91.04,"A storm chaser observed and photographed a tornado west of Rockport, IL. Based on this chaser���s observations and radar data, the tornado formed around 0019 UTC and tracked northeastward mainly across open fields before dissipating at 0022 UTC. Photo showed a condensation funnel not reaching the ground, but lofted debris was still noted beneath the funnel.  The starting and ending points are estimated and based on information received.",A cold front moved through the region triggering showers and storms. Some of the storms became severe. A weak tornado developed over west central Illinois.,47
950586,MASON CO.,MASON CITY,03/23/2021,2128,Tornado,,EF0,0,0,25000,0,IL,CST-6, ,157253,C,125,ILX,0,0,NWS Storm Survey, ,2.1,30,3,NW,4,N,MASON CITY,03/23/2021,2134,40.2375,-89.7394,40.2617,-89.7154,"A tornado touched down at 10:28 PM CDT 3 miles northwest of Mason City.  The tornado tracked northeastward, snapping 3 power poles along County Road 1250 North near the intersection with County Road 3300 East before dissipating at 10:34 PM CDT near the intersection of County Road 1400 North and County Road 3400 East.",A deep area of low pressure over northeast Kansas and an associated occluded frontal boundary arcing into west-central Illinois triggered showers and thunderstorms during the evening of March 23rd.  One of the cells produced a weak tornado northwest of Mason City in Mason County.  The tornado was on the ground for about 6 minutes and snapped 3 power poles along its path.,48
944258,ALEXANDER (ZONE), ,03/25/2021,1800,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,92,PAH,0,0,AWOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",49
944260,EDWARDS (ZONE), ,03/25/2021,1800,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,77,PAH,0,0,AWOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",50
944261,FRANKLIN (ZONE), ,03/25/2021,1800,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,81,PAH,0,0,AWOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",51
944262,GALLATIN (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,87,PAH,0,0,AWOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",52
944264,HAMILTON (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,82,PAH,0,0,AWOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",53
944272,SALINE (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,86,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",54
944273,UNION (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,88,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",55
944274,WABASH (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,MG,156350,Z,78,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",56
944275,WHITE (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,MG,156350,Z,83,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",57
944265,HARDIN (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,91,PAH,0,0,AWOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",58
944266,JACKSON (ZONE), ,03/25/2021,1800,Strong Wind,40.00 kts., ,0,0,1000,0,IL,CST-6,MG,156350,Z,84,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",59
944267,JOHNSON (ZONE), ,03/25/2021,1800,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,89,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",60
944269,MASSAC (ZONE), ,03/25/2021,1800,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,94,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",61
944270,POPE (ZONE), ,03/25/2021,1800,Strong Wind,39.00 kts., ,0,0,1000,0,IL,CST-6,EG,156350,Z,90,PAH,0,0,ASOS, , , , , , , , ,03/25/2021,2100, , , , ,nan,"A surface low pressure center tracked northeast through southeast Missouri into central Illinois during the afternoon and evening. The track of the low resulted in increasing low level winds in southern Illinois in the evening. West to southwest winds gusted to between 40 and 45 mph at times, mainly along and south of a line from Carbondale to Mt. Carmel. The peak wind gust in southern Illinois was measured at 46 mph at the Carbondale airport.",62
