CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE
798047,WABASH (ZONE), ,01/08/2019,1000,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,133370,Z,78,PAH,0,0,AWOS, , , , , , , , ,01/08/2019,1600, , , , ,nan,Strong west to northwest winds overspread southeast Illinois behind a cold front. The cold front swept eastward beneath a low pressure center over the Great Lakes region. A peak wind gust to 40 mph was measured at the Carmi airport.,10
798048,EDWARDS (ZONE), ,01/08/2019,1000,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,133370,Z,77,PAH,0,0,AWOS, , , , , , , , ,01/08/2019,1600, , , , ,nan,Strong west to northwest winds overspread southeast Illinois behind a cold front. The cold front swept eastward beneath a low pressure center over the Great Lakes region. A peak wind gust to 40 mph was measured at the Carmi airport.,11
798049,WHITE (ZONE), ,01/08/2019,1000,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,MG,133370,Z,83,PAH,0,0,AWOS, , , , , , , , ,01/08/2019,1600, , , , ,nan,Strong west to northwest winds overspread southeast Illinois behind a cold front. The cold front swept eastward beneath a low pressure center over the Great Lakes region. A peak wind gust to 40 mph was measured at the Carmi airport.,12
798050,GALLATIN (ZONE), ,01/08/2019,1000,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,133370,Z,87,PAH,0,0,AWOS, , , , , , , , ,01/08/2019,1600, , , , ,nan,Strong west to northwest winds overspread southeast Illinois behind a cold front. The cold front swept eastward beneath a low pressure center over the Great Lakes region. A peak wind gust to 40 mph was measured at the Carmi airport.,13
798051,HARDIN (ZONE), ,01/08/2019,1000,Strong Wind,35.00 kts., ,0,0,1000,0,IL,CST-6,EG,133370,Z,91,PAH,0,0,AWOS, , , , , , , , ,01/08/2019,1600, , , , ,nan,Strong west to northwest winds overspread southeast Illinois behind a cold front. The cold front swept eastward beneath a low pressure center over the Great Lakes region. A peak wind gust to 40 mph was measured at the Carmi airport.,14
802646,WILL CO.,LORENZO,01/18/2019,1605,Tornado,,EFU,0,0,0,0,IL,CST-6, ,133267,C,197,LOT,0,0,Trained Spotter, ,0.06,25,1,W,1,W,LORENZO,01/18/2019,1606,41.3494,-88.2408,41.3493,-88.2419,"A non-supercell waterspout formed over the warm waters of the Dresden cooling pond, which is an inland lake.  No damage occurred.",A waterspout was photographed by a spotter and observed by a second spotter over the warm water in the Dresden cooling pond near Wilmington during the late afternoon of January 18th.,100
800340,FRANKLIN CO.,ZEIGLER,02/07/2019,916,Thunderstorm Wind,65.00 kts., ,0,0,20000,0,IL,CST-6,EG,133743,C,55,PAH,0,0,Broadcast Media, , , ,1,NNW,1,NNW,ZEIGLER,02/07/2019,916,37.9134,-89.057,37.9134,-89.057,Campers were overturned at a trailer sales business.,"A line of thunderstorms developed early in the morning from western Arkansas into south central Missouri ahead of a strong cold front. This line of storms intensified as it moved east-northeast across the mid Mississippi Valley later in the morning. Some severe weather continued through the midday hours as the line progressed up the lower Ohio Valley. This line of storms was the final round of heavy rain, which capped a very wet couple days that resulted in storm totals of 2 to 4 inches. Isolated higher amounts up to near 5 inches were reported. Isolated flooding was reported in some areas. Although instability was weak, very strong winds aloft facilitated isolated severe storms with damaging winds.",292
800341,PULASKI CO.,PULASKI,02/07/2019,945,Thunderstorm Wind,52.00 kts., ,0,0,0,0,IL,CST-6,EG,133743,C,153,PAH,0,0,Public, , , ,3,S,3,S,PULASKI,02/07/2019,945,37.1766,-89.2,37.1766,-89.2,A train struck a fallen tree over the railroad tracks.,"A line of thunderstorms developed early in the morning from western Arkansas into south central Missouri ahead of a strong cold front. This line of storms intensified as it moved east-northeast across the mid Mississippi Valley later in the morning. Some severe weather continued through the midday hours as the line progressed up the lower Ohio Valley. This line of storms was the final round of heavy rain, which capped a very wet couple days that resulted in storm totals of 2 to 4 inches. Isolated higher amounts up to near 5 inches were reported. Isolated flooding was reported in some areas. Although instability was weak, very strong winds aloft facilitated isolated severe storms with damaging winds.",293
800342,WHITE CO.,SPRINGERTON,02/07/2019,1001,Thunderstorm Wind,52.00 kts., ,0,0,10000,0,IL,CST-6,EG,133743,C,193,PAH,0,0,Emergency Manager, , , ,1,NNE,1,NNE,SPRINGERTON,02/07/2019,1001,38.1934,-88.343,38.1934,-88.343,The front section of an old school building was knocked down.,"A line of thunderstorms developed early in the morning from western Arkansas into south central Missouri ahead of a strong cold front. This line of storms intensified as it moved east-northeast across the mid Mississippi Valley later in the morning. Some severe weather continued through the midday hours as the line progressed up the lower Ohio Valley. This line of storms was the final round of heavy rain, which capped a very wet couple days that resulted in storm totals of 2 to 4 inches. Isolated higher amounts up to near 5 inches were reported. Isolated flooding was reported in some areas. Although instability was weak, very strong winds aloft facilitated isolated severe storms with damaging winds.",295
806077,PEORIA (ZONE), ,02/12/2019,1200,Strong Wind,39.00 kts., ,0,0,50000,0,IL,CST-6,EG,134536,Z,29,ILX,0,0,Broadcast Media, , , , , , , , ,02/13/2019,300, , , , ,Power lines were blown down in Laura.,Deepening low pressure centered over the Great Lakes brought strong westerly winds to central Illinois from the afternoon of February 12th through the early morning of February 13th.  Peak wind gusts reached 40-45mph.  Power lines were blown down in the town of Laura in northwest Peoria County and scattered power outages were reported across the county.,338
