<<<<<<<< HEAD:weather_records/weather_2015.csv
# CSV-File created with merge-csv.com
# -----------------------------------------------------------

========
>>>>>>>> 5c6b1596902f3847878bd16a15d55a1e3d065e4d:illinois_weather_data/weather_2015.csv
EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
551867,PULASKI CO.,PULASKI,01/03/2015,1100,Flood, , ,1,0,40000,0,IL,CST-6, ,92120,C,153,PAH,0,0,Broadcast Media,Heavy Rain, , ,4,WSW,3,W,PULASKI,01/05/2015,2300,37.1974,-89.2591,37.2153,-89.2593,"One fatality occurred when a motorist drove around barricades into a flooded area along Sandusky Road. The area is fairly prone to flooding of the Cache River. The vehicle was found completely submerged in Cache River floodwaters. A volunteer fire and rescue squad located the vehicle and the body of the motorist. The body of the female motorist was found in a flooded field about 100 feet from the vehicle. It appeared she may have tried to turn around, and the vehicle ended up in a flooded ditch. The incident was reported by a tow-truck driver who towed a second vehicle out of the floodwater. The driver of the second vehicle got out safely, but the vehicle was almost completely submerged except for a small part of the top.","A very heavy rainfall event on the 3rd caused the Cache River to overflow its banks. A potent storm system lifted out of the Southwest during the first few days of the year. An area of low pressure opened up as it entered the southern Plains. Widespread moderate to heavy rain fell between the 2nd and 4th. One to three inch totals were common during this time period, with isolated reports between four and five inches.",1
550212,COOK (ZONE), ,01/03/2015,1200,Cold/Wind Chill, , ,1,0,0,0,IL,CST-6, ,91802,Z,14,LOT,0,0,Newspaper, , , , , , , , ,01/03/2015,1200, , , , ,"","A homeless man on the far south side of Chicago died on January 3rd.  The low temperature at O'Hare was 29��F.",2
548638,HANCOCK (ZONE), ,01/05/2015,1300,Winter Weather, , ,0,0,0,0,IL,CST-6, ,91562,Z,34,DVN,0,0,Trained Spotter, , , , , , , , ,01/05/2015,2300, , , , ,"Spotters reported 1 to 3 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",3
548639,MCDONOUGH (ZONE), ,01/05/2015,1300,Winter Weather, , ,0,0,0,0,IL,CST-6, ,91562,Z,35,DVN,0,0,Trained Spotter, , , , , , , , ,01/05/2015,2300, , , , ,"Spotters reported 1 to 3 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",4
548635,HENDERSON (ZONE), ,01/05/2015,1400,Winter Weather, , ,0,0,0,0,IL,CST-6, ,91562,Z,25,DVN,0,0,Trained Spotter, , , , , , , , ,01/06/2015,0, , , , ,"Spotters reported 3 to 5 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",5
548636,WARREN (ZONE), ,01/05/2015,1400,Winter Weather, , ,0,0,0,0,IL,CST-6, ,91562,Z,26,DVN,0,0,Trained Spotter, , , , , , , , ,01/06/2015,0, , , , ,"Spotters reported 3 to 5 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",6
548625,MERCER (ZONE), ,01/05/2015,1500,Winter Storm, , ,0,0,0,0,IL,CST-6, ,91562,Z,24,DVN,0,0,Trained Spotter, , , , , , , , ,01/06/2015,200, , , , ,"Spotters reported 6 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",7
548626,ROCK ISLAND (ZONE), ,01/05/2015,1500,Winter Storm, , ,0,0,0,0,IL,CST-6, ,91562,Z,15,DVN,0,0,COOP Observer, , , , , , , , ,01/06/2015,200, , , , ,"Moline COOP observer reported 6.7 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",8
548622,PUTNAM (ZONE), ,01/05/2015,1600,Winter Storm, , ,0,0,0,0,IL,CST-6, ,91562,Z,18,DVN,0,0,Trained Spotter, , , , , , , , ,01/06/2015,200, , , , ,"Spotters reported 6.3 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",9
548624,HENRY (ZONE), ,01/05/2015,1600,Winter Storm, , ,0,0,0,0,IL,CST-6, ,91562,Z,16,DVN,0,0,Trained Spotter, , , , , , , , ,01/06/2015,200, , , , ,"Spotters reported 6.8 inches of snow.","Widespread snow spread across the Midwest the afternoon of January 5, 2015, with accumulations in Eastern Iowa beginning mid afternoon, and spreading into Northern Illinois mid evening. Widespread 4 to 7 inch amounts were reported, with numerous school cancellations on January 6th. Due to the cold air in place, the snow was fluffy in nature, but with little wind, blowing snow was not an issue.",10
