<<<<<<<< HEAD:weather_records/weather_2017.csv
# CSV-File created with merge-csv.com
# -----------------------------------------------------------

========
>>>>>>>> 5c6b1596902f3847878bd16a15d55a1e3d065e4d:illinois_weather_data/weather_2017.csv
EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
670997,ALEXANDER (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,92,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",1
670998,EDWARDS (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,77,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",2
670999,FRANKLIN (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,81,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",3
671000,GALLATIN (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,87,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",4
671001,HAMILTON (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,82,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",5
671003,JACKSON (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,84,PAH,0,0,ASOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",6
671004,JEFFERSON (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,75,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",7
671005,JOHNSON (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,89,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",8
671006,MASSAC (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,94,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",9
671007,PERRY (ZONE), ,01/02/2017,1600,Dense Fog, , ,0,0,0,0,IL,CST-6, ,112514,Z,80,PAH,0,0,AWOS, , , , , , , , ,01/03/2017,400, , , , ,"","Widespread dense fog blanketed southern Illinois. Visibility was frequently reduced to one-quarter mile, and even near zero at times. A weak low pressure system over the Plains during the evening produced a mild southerly wind over moist ground. The low dissipated as it moved east across southern Illinois during the overnight hours. Light winds and cool nighttime temperatures kept the dense fog from dissipating.",10
